Prairie City,40.621,-90.4649,357,,357
Wood Dale,41.9666,-87.9808,13798,,13798
Cherry,41.4282,-89.2137,457,,457
York Center,41.857,-87.9878,,,0
Alto Pass,37.5737,-89.3192,376,,376
Danville,40.1423,-87.6114,48518,,48518
Dalzell,41.3553,-89.1763,674,,674
Naples,39.7534,-90.6069,121,,121
Gurnee,42.3708,-87.9392,30767,,30767
Logan,37.9579,-88.8356,324,,324
Rockton,42.45,-89.0631,7473,,7473
Galatia,37.8414,-88.6148,901,,901
Spaulding,39.8665,-89.5446,863,,863
Antioch,42.4744,-88.072,14235,,14235
Somonauk,41.642,-88.6732,1881,,1881
Hanna City,40.6936,-89.8064,1218,,1218
Hardin,39.1591,-90.6248,922,,922
Williamsville,39.9517,-89.5504,1494,,1494
Akin,37.9881,-88.7476,,,0
Summit,41.7877,-87.8145,11278,,11278
Millbrook,41.605,-88.5449,344,,344
Grand Tower,37.6343,-89.5013,574,,574
Lake Zurich,42.1955,-88.087,19903,,19903
Burtons Bridge,42.2797,-88.229,,,0
Glenwood,41.5412,-87.6119,8880,,8880
Galena,42.4217,-90.4292,2976,,2976
West Union,39.215,-87.6657,,,0
Peotone,41.3312,-87.7937,4182,,4182
Menominee,42.4747,-90.5428,246,,246
Owaneco,39.4815,-89.195,228,,228
Sibley,40.5876,-88.3785,254,,254
Hamletsburg,37.1387,-88.4317,,,0
Barry,39.6983,-91.0398,1263,,1263
La Salle,41.3575,-89.0718,9120,,9120
Seaton,41.1023,-90.7991,204,,204
Hull,39.7086,-91.2032,437,,437
Kansas,39.5545,-87.9394,728,,728
Lyndon,41.7174,-89.9237,620,,620
Fisher,40.3157,-88.3502,1961,,1961
Mount Zion,39.7792,-88.8828,5820,,5820
Westview,38.537,-90.1018,,,0
Kappa,40.6755,-89.006,232,,232
Lexington,40.6469,-88.7847,2047,,2047
Mount Erie,38.5145,-88.2323,87,,87
Northfield,42.1026,-87.7791,5470,,5470
Kinsman,41.1903,-88.5699,94,,94
Arbury Hills,41.5356,-87.8476,,,0
Ridgewood,41.5356,-88.0403,,,0
Fall Creek,39.7789,-91.3024,,,0
South Roxana,38.814,-90.0605,1978,,1978
New Windsor,41.2023,-90.4424,,,0
Orland Park,41.6075,-87.8619,58765,,58765
Germantown Hills,40.7717,-89.4667,3460,,3460
Tilton,40.0941,-87.6398,2584,,2584
Lawrenceville,38.7263,-87.6874,7161,,7161
Manchester,39.5423,-90.3303,273,,273
Mossville,40.8156,-89.5679,,,0
Bellwood,41.8829,-87.8762,19019,,19019
Oak Hills,38.6381,-89.9807,,,0
Coffeen,39.0883,-89.3898,650,,650
Scales Mound,42.475,-90.2525,360,,360
Indian Head Park,41.769,-87.8977,3787,,3787
Keithsburg,41.1004,-90.9353,579,,579
Winslow,42.4932,-89.7945,319,,319
Chestnut,40.0538,-89.1866,,,0
Cloverdale,41.9395,-88.1203,,,0
Tuscola,39.7978,-88.2759,4714,,4714
Herscher,41.0493,-88.1006,1525,,1525
Berlin,39.7576,-89.9026,177,,177
Elmhurst,41.8973,-87.9432,46662,,46662
McLean,40.3155,-89.1703,803,,803
Golconda,37.3621,-88.4872,644,,644
Bluff City,38.9639,-89.0465,,,0
Murrayville,39.582,-90.2518,560,,560
Kane,39.1905,-90.3512,413,,413
Carbon Cliff,41.4982,-90.392,2013,,2013
Chenoa,40.7389,-88.7256,1735,,1735
Lake Barrington,42.2122,-88.1683,4905,,4905
Loda,40.5162,-88.0759,403,,403
Ransom,41.1586,-88.6542,363,,363
Forest Park,41.8683,-87.8157,13951,,13951
Maroa,40.0364,-88.9563,1730,,1730
Heyworth,40.3143,-88.9923,3062,,3062
Island Lake,42.2782,-88.2002,8116,,8116
Grand Ridge,41.2362,-88.831,529,,529
Pearl,39.4597,-90.6237,132,,132
Stonington,39.6385,-89.1921,868,,868
Riverside,41.831,-87.8169,8742,,8742
Bourbonnais,41.1831,-87.8781,18420,,18420
Klondike,42.4242,-88.1493,,,0
Coyne Center,41.4002,-90.5632,,,0
Nilwood,39.3995,-89.8077,230,,230
Littleton,40.234,-90.6223,168,,168
El Dara,39.6227,-90.9911,75,,75
New Minden,38.4384,-89.3704,207,,207
Nauvoo,40.5457,-91.3829,1077,,1077
Keensburg,38.3518,-87.8684,203,,203
Oakbrook Terrace,41.8539,-87.9684,2161,,2161
Waterman,41.7683,-88.7659,1498,,1498
Rosemont,41.989,-87.8717,4151,,4151
Round Lake Heights,42.3855,-88.1039,2696,,2696
Wilsonville,39.0694,-89.8553,560,,560
Marshall,39.3988,-87.6901,3704,,3704
Saint Joseph,40.1141,-88.0354,5037,,5037
Round Lake,42.3437,-88.1056,18444,,18444
Venice,38.6719,-90.1689,1895,,1895
Flossmoor,41.5391,-87.6857,9332,,9332
Forest City,40.3722,-89.8325,231,,231
Cottage Hills,38.9031,-90.0701,,,0
Alsip,41.6701,-87.7368,19079,,19079
Burnt Prairie,38.2508,-88.2586,49,,49
Piper City,40.756,-88.1887,763,,763
Streamwood,42.0209,-88.1778,39978,,39978
Red Bud,38.2096,-89.9995,3525,,3525
Warrenville,41.821,-88.1856,13269,,13269
Nashville,38.3514,-89.3772,3037,,3037
Dunfermline,40.4913,-90.032,278,,278
Plano,41.6757,-88.5294,11588,,11588
Du Bois,38.2214,-89.2129,192,,192
Iuka,38.6183,-88.7876,471,,471
Meredosia,39.8311,-90.5571,987,,987
Teutopolis,39.1314,-88.4818,1588,,1588
Standard City,39.3503,-89.7835,146,,146
Forest View,41.8073,-87.7798,687,,687
Hampton,41.5557,-90.4033,1814,,1814
Bogota,38.9184,-88.24,,,0
Yorkville,41.6563,-88.4508,19388,,19388
Ellisville,40.6273,-90.306,92,,92
Waggoner,39.3776,-89.6527,256,,256
Hillview,39.4495,-90.5386,182,,182
Herod,37.5803,-88.4362,,,0
Plattville,41.5345,-88.384,259,,259
Woodland,40.7143,-87.7304,309,,309
Brookport,37.1258,-88.6279,913,,913
Enfield,38.1019,-88.3382,567,,567
White Hall,39.4388,-90.4019,3810,,3810
Sterling,41.7997,-89.6952,27695,,27695
Lombard,41.874,-88.0158,43745,,43745
Sandwich,41.6497,-88.6178,7387,,7387
Nebo,39.4421,-90.788,327,,327
Rockdale,41.5058,-88.1183,1945,,1945
Kirkwood,40.8677,-90.7485,685,,685
Adair,40.4183,-90.4974,,,0
Radom,38.2798,-89.1922,212,,212
Bement,39.9229,-88.5719,1684,,1684
Williamsfield,40.9267,-90.0182,555,,555
Saint Libory,38.3635,-89.7134,603,,603
Goreville,37.561,-88.9557,1061,,1061
Grantfork,38.8288,-89.6673,332,,332
Troy,38.727,-89.8968,10176,,10176
Savoy,40.0602,-88.2553,8272,,8272
Wenona,41.0486,-89.0522,968,,968
Waltonville,38.214,-89.0374,427,,427
Chapin,39.767,-90.4027,486,,486
Walnut,41.557,-89.5908,1335,,1335
Orland Hills,41.5905,-87.8413,7152,,7152
Kilbourne,40.1519,-90.0115,283,,283
East Saint Louis,38.6155,-90.1304,26662,,26662
Swansea,38.5507,-89.9859,13518,,13518
Chillicothe,40.9153,-89.5018,6145,,6145
Vienna,37.4143,-88.8871,1687,,1687
East Galesburg,40.9428,-90.3109,788,,788
Bridgeview,41.7402,-87.8067,16335,,16335
Wilmington,41.3198,-88.1434,5691,,5691
San Jose,40.306,-89.6041,611,,611
Stonefort,37.6178,-88.7051,288,,288
Ripley,40.0252,-90.6379,83,,83
Forsyth,39.926,-88.9643,3529,,3529
Timberlane,42.3372,-88.8694,943,,943
Sherrard,41.3109,-90.499,598,,598
Palos Hills,41.6986,-87.8266,17358,,17358
Seneca,41.3211,-88.5881,2268,,2268
Geneseo,41.4508,-90.154,6477,,6477
East Cape Girardeau,37.2957,-89.4869,313,,313
Moline,41.482,-90.4919,42231,,42231
South Barrington,42.0881,-88.1579,4981,,4981
Middletown,40.1009,-89.5912,308,,308
West Dundee,42.0984,-88.3072,7352,,7352
Lewistown,40.3968,-90.1555,2207,,2207
Carbondale,37.722,-89.2238,67807,,67807
Oblong,39.0024,-87.911,1391,,1391
Penfield,40.3048,-87.9442,,,0
Bowen,40.2321,-91.0633,465,,465
Wheeler,39.043,-88.3188,145,,145
Stolle,38.5434,-90.1698,,,0
Sawyerville,39.0785,-89.802,265,,265
Bartlett,41.9804,-88.2071,41149,,41149
West Chicago,41.8958,-88.2252,27182,,27182
Chemung,42.4162,-88.6642,,,0
Rantoul,40.3031,-88.1549,13884,,13884
Villa Grove,39.8645,-88.16,2466,,2466
Union Hill,41.1085,-88.1462,56,,56
Stockton,42.3521,-90.0007,1746,,1746
Strawn,40.6537,-88.3999,95,,95
Leland Grove,39.7787,-89.6839,1488,,1488
Ava,37.8886,-89.4965,625,,625
Wamac,38.4972,-89.1456,1135,,1135
Ridge Farm,39.8957,-87.652,835,,835
Granville,41.2637,-89.2302,1319,,1319
Plato Center,42.0267,-88.4301,,,0
Lerna,39.4179,-88.2883,277,,277
Williams Park,42.2542,-88.1834,,,0
Springfield,39.7712,-89.6539,159394,,159394
Ashkum,40.8782,-87.9531,715,,715
Ladd,41.3816,-89.2145,1218,,1218
Watseka,40.7748,-87.7292,4732,,4732
Saint Charles,41.9193,-88.311,32714,,32714
Redmon,39.6448,-87.8616,159,,159
Watson,39.0262,-88.5683,740,,740
Mount Carroll,42.0947,-89.977,1604,,1604
Omaha,37.8899,-88.3054,241,,241
Roscoe,42.4253,-89.0084,10505,,10505
Macedonia,38.0525,-88.7054,61,,61
Plymouth,40.2921,-90.9163,476,,476
Pekin,40.5677,-89.6263,32731,,32731
Dorchester,39.0859,-89.8878,142,,142
New Haven,37.9026,-88.1279,395,,395
New Berlin,39.7259,-89.9134,1332,,1332
Fandon,40.3684,-90.7615,,,0
Loxa,39.4973,-88.2673,,,0
Melvin,40.5715,-88.2466,421,,421
Carol Stream,41.9183,-88.1309,39989,,39989
Delafield,38.1478,-88.6028,,,0
Idylside,41.5189,-88.122,,,0
Wayne,41.9494,-88.2583,2439,,2439
Virden,39.5058,-89.7711,4193,,4193
Kaneville,41.8336,-88.5216,490,,490
Westchester,41.8492,-87.8906,16461,,16461
New Baden,38.5367,-89.7072,3353,,3353
Sainte Marie,38.93,-88.0278,239,,239
Toluca,41.0044,-89.1339,1301,,1301
Ware,37.4478,-89.394,,,0
Hoyleton,38.4459,-89.2722,501,,501
Bentley,40.3441,-91.1118,33,,33
Wenonah,39.32,-89.2879,35,,35
Oakford,40.101,-89.9652,276,,276
Bonnie,38.2028,-88.9069,390,,390
Hawthorn Woods,42.2313,-88.0623,8412,,8412
Trimble,39.0634,-87.6845,,,0
Moweaqua,39.6247,-89.022,1726,,1726
Rentchler,38.492,-89.8697,,,0
Crossville,38.1625,-88.0643,702,,702
Buda,41.3291,-89.6791,510,,510
Steeleville,38.0084,-89.6624,3256,,3256
Godley,41.2385,-88.2452,726,,726
Buckingham,41.0463,-88.175,285,,285
Park City,42.3522,-87.8915,7513,,7513
Maeystown,38.2267,-90.233,160,,160
Huntley,42.16,-88.433,27207,,27207
Herald,37.9664,-88.1814,,,0
Arthur,39.7144,-88.4694,2253,,2253
Willisville,37.9828,-89.5898,602,,602
Hinsdale,41.8005,-87.9273,17705,,17705
Medora,39.1765,-90.1414,398,,398
Leonore,41.189,-88.9825,124,,124
Lyons,41.8121,-87.8192,10585,,10585
Grandwood Park,42.3929,-87.9871,,,0
Saint Augustine,40.7212,-90.407,115,,115
Skokie,42.0359,-87.74,63978,,63978
Milledgeville,41.9637,-89.7748,966,,966
Forrest,40.7508,-88.4098,1159,,1159
Spring Grove,42.4547,-88.2403,5725,,5725
Northlake,41.9142,-87.9054,12364,,12364
Wedges Corner,42.3861,-88.0042,,,0
Canton,40.5632,-90.0409,13972,,13972
Richmond,42.4641,-88.3088,1920,,1920
Johnsburg,42.384,-88.2475,6317,,6317
Louisville,38.7694,-88.5065,1102,,1102
Shawneetown,37.7164,-88.1862,1128,,1128
Depue,41.3242,-89.3068,,,0
Columbus,39.9881,-91.1452,96,,96
Niles,42.0278,-87.8099,29482,,29482
Junction City,38.5773,-89.1259,469,,469
Beaverville,40.9534,-87.6548,340,,340
Geff,38.4425,-88.4042,,,0
Braidwood,41.2696,-88.2233,22791,,22791
Prairie View,42.1992,-87.9556,,,0
Greenfield,39.3443,-90.208,1004,,1004
Baileyville,42.1972,-89.5934,,,0
Byron,42.1273,-89.2622,6783,,6783
Hodgkins,41.7668,-87.8603,1897,,1897
Billett,38.6645,-87.6522,,,0
Ina,38.1495,-88.904,2347,,2347
Cahokia,38.5649,-90.1792,14151,,14151
New Holland,40.1835,-89.5831,259,,259
Nora,42.4565,-89.9459,114,,114
Pyatts,38.0031,-89.3712,,,0
Glasgow,39.5487,-90.48,134,,134
Royal Lakes,39.1103,-89.9615,,,0
Hartland,42.3636,-88.5073,,,0
Raymond,39.3197,-89.5751,954,,954
Mounds,37.1145,-89.2024,713,,713
Lake of the Woods,40.2047,-88.3732,,,0
Sparland,41.0296,-89.4411,379,,379
Boulder Hill,41.7112,-88.3353,,,0
Broughton,37.9346,-88.4616,188,,188
Hanover,42.2552,-90.2736,784,,784
Compton,41.6941,-89.0861,286,,286
Mackinaw,40.534,-89.3556,3399,,3399
Oak Park,41.8872,-87.7899,52261,,52261
Ullin,37.2777,-89.1752,413,,413
Port Barrington,42.2439,-88.1942,1498,,1498
East Dundee,42.0969,-88.2546,3192,,3192
White City,39.0716,-89.7637,227,,227
Hollowayville,41.3648,-89.2948,80,,80
Jeisyville,39.5793,-89.408,103,,103
Ingraham,38.8362,-88.3339,,,0
Dixon,41.8437,-89.4786,16288,,16288
Green Rock,41.4731,-90.3576,,,0
Smithboro,38.8945,-89.34,163,,163
Smithfield,40.4744,-90.2951,223,,223
Wildwood,42.3428,-87.9981,,,0
East Moline,41.5199,-90.388,21109,,21109
South Beloit,42.4821,-89.0249,7673,,7673
Monticello,40.0339,-88.5729,5417,,5417
Kempton,40.9354,-88.2354,213,,213
Herrin,37.7984,-89.0303,12880,,12880
Marietta,40.4995,-90.3931,109,,109
Carmi,38.0857,-88.1727,5281,,5281
Hamburg,39.2328,-90.7152,121,,121
Merrionette Park,41.6812,-87.7012,1882,,1882
Brussels,38.9484,-90.5889,134,,134
Sims,38.3615,-88.5354,248,,248
Tampico,41.6307,-89.7852,744,,744
Edinburg,39.6579,-89.3904,1032,,1032
Momence,41.164,-87.663,3592,,3592
Thompsonville,37.9144,-88.7623,530,,530
Seward,42.2389,-89.3579,,,0
Green Oaks,42.2954,-87.9116,3862,,3862
Table Grove,40.365,-90.4252,389,,389
Highland Hills,41.8492,-88.0045,,,0
Hollywood Heights,38.6325,-89.9965,,,0
Holbrook,41.5384,-87.6367,,,0
Newton,38.9872,-88.1644,2927,,2927
Lomax,40.6789,-91.0762,414,,414
Polo,41.9847,-89.5789,2213,,2213
Effingham,39.1206,-88.5509,14092,,14092
French Village,38.6003,-90.0501,,,0
Richton Park,41.4821,-87.7353,13505,,13505
Bishop Hill,41.1995,-90.1174,123,,123
Argenta,39.9851,-88.8202,898,,898
Machesney Park,42.3666,-89.0266,22733,,22733
Farina,38.8301,-88.7797,505,,505
Good Hope,40.5575,-90.6755,372,,372
Aptakisic,42.1825,-87.9473,,,0
Scottville,39.4777,-90.1038,111,,111
Mound City,37.0854,-89.163,524,,524
Ledford,37.7,-88.5901,,,0
Ridgefield,42.2684,-88.3615,,,0
Bolingbrook,41.6903,-88.102,75201,,75201
Yates City,40.7777,-90.014,663,,663
Highland Park,42.1824,-87.8105,29767,,29767
Jewett,39.2078,-88.2431,220,,220
Palos Heights,41.6637,-87.7959,12403,,12403
Chana,41.9806,-89.2198,,,0
Sidell,39.9097,-87.8236,584,,584
Rose Hill,39.1043,-88.1499,79,,79
Batavia,41.8479,-88.3109,26563,,26563
Kildeer,42.1831,-88.0488,4041,,4041
Annawan,41.3948,-89.8881,855,,855
Hidalgo,39.1559,-88.1491,107,,107
Homewood,41.5591,-87.661,19089,,19089
Sailor Springs,38.7644,-88.36,93,,93
Ashmore,39.5305,-88.0202,759,,759
Saint Johns,38.0333,-89.24,209,,209
Elkhart,40.0175,-89.48,391,,391
Alhambra,38.8876,-89.736,661,,661
Ford Heights,41.5109,-87.5814,2731,,2731
Belgium,40.0607,-87.6328,389,,389
Campbell Hill,37.9298,-89.551,314,,314
Ottawa,41.3529,-88.8313,19967,,19967
Sesser,38.0905,-89.0509,1890,,1890
Tonica,41.2159,-89.0701,728,,728
Tinley Park,41.567,-87.8051,56668,,56668
West City,37.9962,-88.947,650,,650
Shiloh,38.5535,-89.9161,13090,,13090
Oliver,39.4839,-87.6814,,,0
Olivet,39.9414,-87.6379,,,0
Pierron,38.7767,-89.5667,567,,567
Clear Lake,39.8138,-89.5683,225,,225
Reno,38.975,-89.514,,,0
Mendon,40.0894,-91.2858,942,,942
Edgewood,38.9222,-88.6641,430,,430
Phillipstown,38.1429,-88.0181,42,,42
Adeline,42.1405,-89.4919,81,,81
Grafton,38.9765,-90.4259,641,,641
Bluffs,39.7494,-90.5352,666,,666
Virginia,39.9518,-90.211,1476,,1476
Allendale,38.5276,-87.7103,460,,460
Cantrall,39.9353,-89.679,135,,135
Hazel Dell,39.2023,-88.0411,,,0
Loves Park,42.3365,-88.9975,23387,,23387
Woodhull,41.1786,-90.3221,783,,783
Lafayette,41.1081,-89.9715,,,0
Sorento,39.0001,-89.5728,463,,463
Lake Bluff,42.2826,-87.851,5662,,5662
Southern View,39.756,-89.6512,1599,,1599
Ivanhoe,42.2789,-88.042,,,0
Reynolds,41.332,-90.6721,517,,517
Colfax,40.5666,-88.6161,1026,,1026
West Jersey,41.0189,-89.9271,,,0
Norris,40.6258,-90.0321,205,,205
Gridley,40.7438,-88.8807,1416,,1416
Waukegan,42.3697,-87.8716,87729,,87729
Palestine,39.0016,-87.6126,1295,,1295
Kirkland,42.0905,-88.8491,1723,,1723
Henderson,41.0238,-90.3535,245,,245
Nason,38.176,-88.9662,232,,232
Roodhouse,39.484,-90.3741,1706,,1706
Caseyville,38.6301,-90.0342,4066,,4066
Kangley,41.148,-88.8722,236,,236
Paxton,40.4565,-88.1018,4636,,4636
Oak Grove,41.412,-90.5742,593,,593
Chicago Heights,41.5101,-87.6347,29901,,29901
Minier,40.4336,-89.3144,1203,,1203
North Barrington,42.2065,-88.1316,2997,,2997
Stewardson,39.2639,-88.6303,723,,723
South Elgin,41.9907,-88.3132,22549,,22549
Big Rock,41.7669,-88.5264,1155,,1155
Pana,39.3827,-89.0643,5612,,5612
Marion,37.717,-88.9274,17762,,17762
Itasca,41.9773,-88.0182,9416,,9416
Makanda,37.621,-89.2357,540,,540
Rock Falls,41.7724,-89.6928,8911,,8911
Rochester,39.749,-89.5459,3729,,3729
McLeansboro,38.0898,-88.5383,2607,,2607
Parkersburg,38.5891,-88.0568,202,,202
Knoxville,40.907,-90.2857,2795,,2795
Downers Grove,41.7949,-88.017,49540,,49540
Mulberry Grove,38.9244,-89.2661,588,,588
Valley City,39.7071,-90.6514,12,,12
Morrison,41.8077,-89.9618,4022,,4022
Lake Holiday,41.6156,-88.6703,,,0
Pontiac,40.8881,-88.6415,12196,,12196
Hoopeston,40.4608,-87.6635,4887,,4887
Donnellson,39.0307,-89.4745,199,,199
Oregon,42.0132,-89.3356,3604,,3604
Joppa,37.207,-88.8447,331,,331
Cambria,37.78,-89.1189,1280,,1280
Sigel,39.2257,-88.4945,355,,355
Colchester,40.4273,-90.7922,1317,,1317
Rock Island,41.4699,-90.5827,38110,,38110
Rossville,40.3815,-87.67,1257,,1257
Shumway,39.1834,-88.6532,198,,198
Kingston Mines,40.5587,-89.7718,289,,289
Bridgeport,38.7094,-87.7591,1741,,1741
Browning,40.127,-90.373,127,,127
Ridott,42.2974,-89.4773,156,,156
Dana,40.9565,-88.95,154,,154
Beason,40.1423,-89.1951,,,0
La Harpe,40.5847,-90.9698,1170,,1170
Curran,39.7422,-89.7782,206,,206
Park Forest,41.4817,-87.6868,21682,,21682
Dawson,39.8533,-89.4626,491,,491
Mascoutah,38.5191,-89.8045,7886,,7886
Schiller Park,41.9586,-87.8693,11640,,11640
La Grange,41.8072,-87.8742,15581,,15581
Sidney,40.025,-88.0721,1210,,1210
Panama,39.0293,-89.5247,325,,325
Schaumburg,42.0307,-88.0838,74184,,74184
Springerton,38.1787,-88.3548,104,,104
McHenry,42.3388,-88.2931,26911,,26911
Pontoosuc,40.6284,-91.2112,138,,138
Metcalf,39.7998,-87.8094,176,,176
Robbins,41.6431,-87.708,5486,,5486
Stronghurst,40.7463,-90.9095,806,,806
Princeton,41.3809,-89.4647,7961,,7961
Diamond Lake,42.2445,-88.0101,,,0
Oak Run,40.9649,-90.1304,,,0
Rutland,40.9838,-89.0413,308,,308
Sumner,38.7197,-87.8726,3160,,3160
Darmstadt,38.319,-89.7288,,,0
Colp,37.8074,-89.0787,221,,221
Northbrook,42.1292,-87.8353,33400,,33400
Saint David,40.492,-90.0519,542,,542
Salem,38.6278,-88.9578,7954,,7954
Greenwood,42.3915,-88.3894,248,,248
Palmyra,39.4345,-89.9959,667,,667
Shannon,42.1524,-89.7402,704,,704
Bismarck,40.2594,-87.6113,551,,551
Oakley,39.8761,-88.8059,,,0
Pulaski,37.2163,-89.2078,184,,184
Rochelle,41.9198,-89.0634,10849,,10849
Viola,41.2053,-90.5863,899,,899
Woodridge,41.7369,-88.0408,33598,,33598
Elliott,40.4663,-88.2767,273,,273
Oak Lawn,41.7139,-87.7528,56087,,56087
Steger,41.4722,-87.6183,9411,,9411
Dongola,37.3599,-89.1654,693,,693
New Douglas,38.9697,-89.6663,310,,310
Witt,39.2545,-89.3492,858,,858
Vermont,40.2959,-90.4291,645,,645
Mapleton,40.5731,-89.7245,273,,273
White Heath,40.0869,-88.5115,,,0
Raleigh,37.8262,-88.5304,338,,338
Pearl City,42.2662,-89.8273,793,,793
Oswego,41.6834,-88.3372,34833,,34833
Mazon,41.2418,-88.4233,971,,971
Lanark,42.1019,-89.8328,1354,,1354
Mount Olive,39.0726,-89.7277,1974,,1974
New Canton,39.6374,-91.0982,347,,347
Roanoke,40.7969,-89.2022,2019,,2019
Albany,41.7861,-90.2166,879,,879
Mount Sterling,39.9854,-90.7641,3879,,3879
Rockwood,37.8406,-89.6969,39,,39
Bourbon,39.7456,-88.3789,,,0
Capron,42.3986,-88.7393,1355,,1355
Pistakee Highlands,42.4028,-88.2117,,,0
Wilmette,42.077,-87.7282,27418,,27418
Timewell,40.0078,-90.8737,,,0
Champaign,40.1144,-88.2735,156794,,156794
Christopher,37.9711,-89.053,4137,,4137
Berkeley,41.8891,-87.9114,5130,,5130
Marine,38.7871,-89.7782,925,,925
Muddy,37.7655,-88.5138,65,,65
Belknap,37.3224,-88.9405,104,,104
Keeneyville,41.9675,-88.1203,,,0
University Park,41.446,-87.7154,7006,,7006
East Hazel Crest,41.5758,-87.6502,1527,,1527
Alpha,41.1917,-90.3806,646,,646
East Carondelet,38.5386,-90.24,474,,474
Harlem,42.3403,-89.0179,,,0
Campton Hills,41.9498,-88.4167,11282,,11282
Bradley,41.1643,-87.8451,15344,,15344
Colona,41.4676,-90.3445,5133,,5133
Dakota,42.3875,-89.5268,474,,474
Herrick,39.2196,-88.9848,431,,431
Lake Petersburg,39.9832,-89.8655,,,0
Assumption,39.5178,-89.0485,1093,,1093
Langleyville,39.5611,-89.3602,,,0
Muncie,40.1161,-87.843,138,,138
Port Byron,41.6166,-90.3273,1639,,1639
Glen Ellyn,41.8669,-88.063,28045,,28045
Kaskaskia,37.9213,-89.9164,13,,13
Odin,38.6159,-89.0541,1032,,1032
Goodwine,40.5673,-87.7845,,,0
Washington Park,38.6285,-90.0928,3933,,3933
Sciota,40.5625,-90.7479,58,,58
Hennepin,41.259,-89.3222,707,,707
Farmer City,40.248,-88.6426,1977,,1977
Davis,42.4216,-89.4153,635,,635
Shobonier,38.8695,-89.0887,,,0
Alvin,40.3084,-87.6084,,,0
Olympia Fields,41.517,-87.6924,4884,,4884
Winnetka,42.1064,-87.7421,12480,,12480
Elizabethtown,37.4499,-88.3051,284,,284
Gillespie,39.1258,-89.8173,5089,,5089
Murphysboro,37.7679,-89.3321,9173,,9173
Carthage,40.4143,-91.1277,2461,,2461
Urbana,40.1106,-88.1972,41989,,41989
Hindsboro,39.685,-88.1348,303,,303
Perry,39.7823,-90.747,387,,387
Arcola,39.6834,-88.3012,2840,,2840
Johnston City,37.8213,-88.9286,3530,,3530
Elmwood Park,41.9225,-87.8163,24537,,24537
Boulder,38.6967,-89.2256,,,0
Findlay,39.5223,-88.7546,644,,644
Lake Villa,42.4184,-88.0836,8716,,8716
Walshville,39.0689,-89.6189,63,,63
Como,41.7662,-89.7657,,,0
Grand Chain,37.2517,-89.0234,,,0
Latham Park,42.3684,-89.0629,,,0
Kankakee,41.102,-87.8643,78001,,78001
Franklin,39.6213,-90.0478,582,,582
Ashton,41.8682,-89.2224,907,,907
Mark,41.2624,-89.2553,537,,537
Cherry Valley,42.222,-88.9717,3078,,3078
McNabb,41.1774,-89.2097,264,,264
Patoka,38.754,-89.0959,563,,563
Hometown,41.7312,-87.7311,4274,,4274
Ohlman,39.3434,-89.2192,128,,128
Parnell,40.2231,-88.7206,,,0
Florence,39.6286,-90.6106,38,,38
Opdyke,38.2583,-88.7898,,,0
Batchtown,39.0332,-90.6534,202,,202
Eldorado,37.8113,-88.4416,4429,,4429
Hampshire,42.1112,-88.512,5270,,5270
Altamont,39.0571,-88.7475,2280,,2280
Huey,38.6053,-89.29,162,,162
Manhattan,41.4274,-87.9802,7776,,7776
Versailles,39.8842,-90.6587,461,,461
East Dubuque,42.489,-90.6279,1606,,1606
Coal Valley,41.4417,-90.4475,3775,,3775
Twin Grove,40.4857,-89.0993,,,0
Burr Ridge,41.7485,-87.9198,10818,,10818
Tamaroa,38.1364,-89.2293,604,,604
Lily Lake,41.9517,-88.4742,1041,,1041
Lincolnwood,42.0054,-87.7329,12483,,12483
Holiday Shores,38.9226,-89.936,,,0
Wauconda,42.2748,-88.1359,13737,,13737
Stanford,40.4316,-89.2206,586,,586
Preston Heights,41.4943,-88.0756,,,0
Riverdale,41.6441,-87.6366,13352,,13352
Simpson,37.4673,-88.7556,60,,60
Limestone,41.1332,-87.9602,1541,,1541
Midland City,40.1453,-89.1337,,,0
Robinson,39.0089,-87.733,7628,,7628
Addieville,38.3913,-89.4868,242,,242
Crete,41.4397,-87.6231,8165,,8165
Shabbona,41.7654,-88.8848,920,,920
Oakland,39.6576,-88.0273,868,,868
Warsaw,40.3509,-91.4277,1508,,1508
South Wilmington,41.1744,-88.2813,652,,652
Saint Jacob,38.7197,-89.7678,1230,,1230
Channel Lake,42.483,-88.1491,,,0
Bluffside,38.4839,-90.1548,,,0
Bureau,41.2892,-89.3665,,,0
Crestwood,41.6454,-87.7396,10846,,10846
McCullom Lake,42.3687,-88.2967,1014,,1014
Prairie Grove,42.2771,-88.2697,1870,,1870
Genoa,42.0929,-88.6966,6446,,6446
La Moille,41.5301,-89.2833,691,,691
Lakewood Shores,41.2713,-88.1361,,,0
London Mills,40.7106,-90.266,379,,379
Calvin,38.2081,-88.0186,,,0
Harristown,39.843,-89.0615,1307,,1307
Chesterfield,39.2566,-90.0668,179,,179
Triumph,41.4995,-89.022,,,0
Morrisonville,39.4217,-89.459,1016,,1016
Dennison,39.4609,-87.5978,,,0
Iola,38.834,-88.6279,135,,135
Tallula,39.9457,-89.9365,473,,473
Bartonville,40.6397,-89.6608,6250,,6250
Fairview Heights,38.5974,-90.0053,16588,,16588
Gilman,40.7632,-87.9972,2823,,2823
Winchester,39.6298,-90.456,1480,,1480
Bellflower,40.3407,-88.5258,349,,349
Crystal Lawns,41.5685,-88.1638,,,0
New Hartford,39.5756,-90.9101,,,0
